train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2023-12-29,2024-04-28,2024-04-29,2024-05-28,58,7,100.0,10.31,True
2024-01-29,2024-05-28,2024-05-29,2024-06-28,46,8,50.0,3.25,True
2024-02-29,2024-06-28,2024-06-29,2024-07-28,43,9,11.11,-0.49,False
2024-03-29,2024-07-28,2024-07-29,2024-08-28,34,18,55.56,0.78,True
2024-04-29,2024-08-28,2024-08-29,2024-09-28,42,6,100.0,4.65,True
2024-05-29,2024-09-28,2024-09-29,2024-10-28,41,7,57.14,1.06,True
2024-06-29,2024-10-28,2024-10-29,2024-11-28,40,22,59.09,0.08,True
2024-07-29,2024-11-28,2024-11-29,2024-12-28,53,6,33.33,4.34,True
2024-09-29,2025-01-28,2025-01-29,2025-02-27,35,5,60.0,-0.03,False
2024-10-29,2025-02-27,2025-02-28,2025-03-27,33,13,23.08,-1.8,False
2024-11-29,2025-03-28,2025-03-29,2025-04-28,25,5,20.0,-9.64,False
2024-12-29,2025-04-28,2025-04-29,2025-05-28,24,6,83.33,2.1,True
2025-01-29,2025-05-28,2025-05-29,2025-06-28,30,12,8.33,-1.08,False
2025-02-28,2025-06-27,2025-06-28,2025-07-27,37,9,0.0,-1.36,False
2025-03-28,2025-07-27,2025-07-28,2025-08-27,33,9,66.67,4.73,True
2025-04-28,2025-08-27,2025-08-28,2025-09-27,37,15,20.0,-1.46,False
2025-05-28,2025-09-27,2025-09-28,2025-10-27,46,11,36.36,0.05,True
2025-06-28,2025-10-27,2025-10-28,2025-11-27,44,16,18.75,-0.81,False
2025-07-28,2025-11-27,2025-11-28,2025-12-27,51,12,58.33,1.09,True
2025-08-28,2025-12-27,2025-12-28,2026-01-27,54,6,0.0,-2.2,False
2025-10-28,2026-02-27,2026-02-28,2026-03-27,37,18,38.89,-0.89,False
2025-11-28,2026-03-27,2026-03-28,2026-04-27,39,17,23.53,-0.39,False
2025-12-28,2026-04-27,2026-04-28,2026-05-27,44,10,20.0,-0.88,False
