train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2023-12-20,2024-02-19,2024-02-20,2024-03-19,3,7,42.86,-1.64,False
2024-02-20,2024-04-19,2024-04-20,2024-05-19,7,6,50.0,0.44,True
2024-03-20,2024-05-19,2024-05-20,2024-06-19,6,7,85.71,5.26,True
2024-05-20,2024-07-19,2024-07-20,2024-08-19,7,3,66.67,0.5,True
2024-06-20,2024-08-19,2024-08-20,2024-09-19,3,4,25.0,-0.96,False
2024-07-20,2024-09-19,2024-09-20,2024-10-19,7,16,50.0,-0.1,False
2024-08-20,2024-10-19,2024-10-20,2024-11-19,6,5,0.0,-1.34,False
2024-09-20,2024-11-19,2024-11-20,2024-12-19,4,3,66.67,1.67,True
2024-10-20,2024-12-19,2024-12-20,2025-01-19,5,7,42.86,-1.26,False
2024-12-20,2025-02-19,2025-02-20,2025-03-19,8,5,40.0,-0.46,False
2025-02-20,2025-04-19,2025-04-20,2025-05-19,5,6,66.67,0.14,True
2025-03-20,2025-05-19,2025-05-20,2025-06-19,6,13,38.46,-0.03,False
2025-04-20,2025-06-19,2025-06-20,2025-07-19,7,8,50.0,-0.01,False
2025-05-20,2025-07-19,2025-07-20,2025-08-19,9,6,33.33,-0.08,False
2025-06-20,2025-08-19,2025-08-20,2025-09-19,9,4,0.0,-2.02,False
2025-08-20,2025-10-19,2025-10-20,2025-11-19,6,4,75.0,1.22,True
2025-09-20,2025-11-19,2025-11-20,2025-12-19,4,6,0.0,-2.1,False
2025-11-20,2026-01-19,2026-01-20,2026-02-19,7,6,33.33,-0.03,False
2026-01-20,2026-03-19,2026-03-20,2026-04-19,6,6,83.33,1.98,True
2026-02-20,2026-04-19,2026-04-20,2026-05-19,6,4,75.0,1.2,True
