train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-03-02,2024-07-01,2024-07-02,2024-08-01,6,6,50.0,0.05,True
2024-05-02,2024-09-01,2024-09-02,2024-10-01,9,7,85.71,0.26,True
2024-06-02,2024-10-01,2024-10-02,2024-11-01,15,11,36.36,0.02,True
2024-09-02,2025-01-01,2025-01-02,2025-02-01,16,8,75.0,0.93,True
2024-11-02,2025-03-01,2025-03-02,2025-04-01,8,6,16.67,-6.22,False
2025-05-02,2025-09-01,2025-09-02,2025-10-01,8,5,60.0,0.24,True
2025-06-02,2025-10-01,2025-10-02,2025-11-01,10,10,80.0,0.35,True
2025-08-02,2025-12-01,2025-12-02,2026-01-01,16,5,40.0,0.09,True
2025-09-02,2026-01-01,2026-01-02,2026-02-01,21,5,100.0,2.42,True
2025-10-02,2026-02-01,2026-02-02,2026-03-01,18,8,62.5,0.2,True
2025-11-02,2026-03-01,2026-03-02,2026-04-01,16,12,33.33,-0.48,False
2025-12-02,2026-04-01,2026-04-02,2026-05-01,27,5,40.0,0.12,True
2026-01-02,2026-05-01,2026-05-02,2026-06-01,22,5,0.0,-2.24,False
