train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2023-12-21,2024-02-20,2024-02-21,2024-03-20,8,3,66.67,3.29,True
2024-01-21,2024-03-20,2024-03-21,2024-04-20,5,3,0.0,-11.49,False
2024-03-21,2024-05-20,2024-05-21,2024-06-20,3,9,22.22,-1.35,False
2024-05-21,2024-07-20,2024-07-21,2024-08-20,9,4,100.0,11.26,True
2024-06-21,2024-08-20,2024-08-21,2024-09-20,4,4,100.0,3.75,True
2024-07-21,2024-09-20,2024-09-21,2024-10-20,4,10,50.0,0.18,True
2024-08-21,2024-10-20,2024-10-21,2024-11-20,6,8,87.5,2.14,True
2024-09-21,2024-11-20,2024-11-21,2024-12-20,3,10,50.0,-3.52,False
2024-10-21,2024-12-20,2024-12-21,2025-01-20,11,3,66.67,-2.57,False
2024-11-21,2025-01-20,2025-01-21,2025-02-20,11,5,40.0,-0.38,False
2024-12-21,2025-02-20,2025-02-21,2025-03-20,6,5,80.0,4.15,True
2025-01-21,2025-03-20,2025-03-21,2025-04-20,10,3,0.0,-3.54,False
2025-02-21,2025-04-20,2025-04-21,2025-05-20,8,4,100.0,6.04,True
2025-05-21,2025-07-20,2025-07-21,2025-08-20,2,3,66.67,2.85,True
2025-06-21,2025-08-20,2025-08-21,2025-09-20,4,6,66.67,4.3,True
2025-07-21,2025-09-20,2025-09-21,2025-10-20,9,8,0.0,-8.94,False
2025-08-21,2025-10-20,2025-10-21,2025-11-20,8,4,0.0,-4.45,False
2025-09-21,2025-11-20,2025-11-21,2025-12-20,6,4,0.0,-2.76,False
2025-10-21,2025-12-20,2025-12-21,2026-01-20,4,7,0.0,-4.23,False
2025-11-21,2026-01-20,2026-01-21,2026-02-20,11,4,50.0,-0.39,False
2025-12-21,2026-02-20,2026-02-21,2026-03-20,11,5,0.0,-8.63,False
2026-01-21,2026-03-20,2026-03-21,2026-04-20,3,8,50.0,0.82,True
2026-02-21,2026-04-20,2026-04-21,2026-05-20,10,3,100.0,5.13,True
