train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-01-29,2024-05-28,2024-05-29,2024-06-28,14,8,0.0,-3.13,False
2024-03-29,2024-07-28,2024-07-29,2024-08-28,17,8,62.5,7.14,True
2024-04-29,2024-08-28,2024-08-29,2024-09-28,16,8,87.5,1.87,True
2024-05-29,2024-09-28,2024-09-29,2024-10-28,15,9,33.33,-0.51,False
2024-06-29,2024-10-28,2024-10-29,2024-11-28,16,10,20.0,-1.88,False
2024-07-29,2024-11-28,2024-11-29,2024-12-28,23,9,33.33,-0.75,False
2024-11-29,2025-03-28,2025-03-29,2025-04-28,15,7,42.86,-9.02,False
2025-02-28,2025-06-27,2025-06-28,2025-07-27,10,5,100.0,6.48,True
2025-04-28,2025-08-27,2025-08-28,2025-09-27,3,7,42.86,3.34,True
2025-06-28,2025-10-27,2025-10-28,2025-11-27,9,5,60.0,-0.37,False
2025-09-28,2026-01-27,2026-01-28,2026-02-27,12,5,40.0,-4.23,False
2025-12-28,2026-04-27,2026-04-28,2026-05-27,8,6,50.0,-0.68,False
2026-01-28,2026-05-27,2026-05-28,2026-06-27,11,7,42.86,-0.74,False
