train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-01-18,2024-03-17,2024-03-18,2024-04-17,9,6,16.67,-2.38,False
2024-02-18,2024-04-17,2024-04-18,2024-05-17,3,6,66.67,0.96,True
2024-03-18,2024-05-17,2024-05-18,2024-06-17,3,8,62.5,0.98,True
2024-04-18,2024-06-17,2024-06-18,2024-07-17,10,4,75.0,1.08,True
2024-05-18,2024-07-17,2024-07-18,2024-08-17,12,4,25.0,-2.93,False
2024-06-18,2024-08-17,2024-08-18,2024-09-17,8,6,16.67,-0.21,False
2024-07-18,2024-09-17,2024-09-18,2024-10-17,10,8,75.0,3.2,True
2024-09-18,2024-11-17,2024-11-18,2024-12-17,3,7,0.0,-1.08,False
2024-10-18,2024-12-17,2024-12-18,2025-01-17,8,6,16.67,-2.05,False
2024-11-18,2025-01-17,2025-01-18,2025-02-17,13,4,100.0,1.26,True
2024-12-18,2025-02-17,2025-02-18,2025-03-17,6,10,70.0,1.47,True
2025-01-18,2025-03-17,2025-03-18,2025-04-17,14,8,50.0,-2.41,False
2025-02-18,2025-04-17,2025-04-18,2025-05-17,10,4,50.0,0.75,True
2025-03-18,2025-05-17,2025-05-18,2025-06-17,12,10,50.0,0.45,True
2025-04-18,2025-06-17,2025-06-18,2025-07-17,14,8,50.0,1.5,True
2025-05-18,2025-07-17,2025-07-18,2025-08-17,11,7,100.0,7.99,True
2025-06-18,2025-08-17,2025-08-18,2025-09-17,15,5,20.0,-2.36,False
2025-07-18,2025-09-17,2025-09-18,2025-10-17,12,7,0.0,-5.44,False
2025-08-18,2025-10-17,2025-10-18,2025-11-17,12,3,33.33,-0.53,False
2025-09-18,2025-11-17,2025-11-18,2025-12-17,10,6,50.0,0.72,True
2025-10-18,2025-12-17,2025-12-18,2026-01-17,7,3,33.33,-0.61,False
2025-11-18,2026-01-17,2026-01-18,2026-02-17,9,5,0.0,-2.54,False
2025-12-18,2026-02-17,2026-02-18,2026-03-17,8,4,0.0,-3.8,False
2026-01-18,2026-03-17,2026-03-18,2026-04-17,6,8,87.5,5.76,True
2026-02-18,2026-04-17,2026-04-18,2026-05-17,3,4,100.0,3.2,True
