train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-03-29,2024-07-28,2024-07-29,2024-08-28,7,5,80.0,2.14,True
2024-04-29,2024-08-28,2024-08-29,2024-09-28,9,7,71.43,0.68,True
2024-05-29,2024-09-28,2024-09-29,2024-10-28,16,6,0.0,-1.62,False
2024-06-29,2024-10-28,2024-10-29,2024-11-28,18,6,16.67,-0.9,False
2024-07-29,2024-11-28,2024-11-29,2024-12-28,21,13,46.15,0.4,True
2024-10-29,2025-02-27,2025-02-28,2025-03-27,10,7,28.57,0.14,True
2024-11-29,2025-03-28,2025-03-29,2025-04-28,6,5,0.0,-3.57,False
2025-01-29,2025-05-28,2025-05-29,2025-06-28,12,5,60.0,1.81,True
2025-02-28,2025-06-27,2025-06-28,2025-07-27,11,8,62.5,1.01,True
2025-03-28,2025-07-27,2025-07-28,2025-08-27,10,10,60.0,0.57,True
2025-04-28,2025-08-27,2025-08-28,2025-09-27,6,8,25.0,-0.64,False
2025-05-28,2025-09-27,2025-09-28,2025-10-27,5,7,0.0,-0.37,False
2025-06-28,2025-10-27,2025-10-28,2025-11-27,11,10,20.0,-0.34,False
2025-07-28,2025-11-27,2025-11-28,2025-12-27,20,11,18.18,-1.01,False
2025-09-28,2026-01-27,2026-01-28,2026-02-27,28,8,87.5,3.25,True
2025-11-28,2026-03-27,2026-03-28,2026-04-27,16,6,66.67,2.61,True
2025-12-28,2026-04-27,2026-04-28,2026-05-27,7,5,20.0,-1.65,False
