train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2023-12-18,2024-02-17,2024-02-18,2024-03-17,11,5,60.0,-0.7,False
2024-01-18,2024-03-17,2024-03-18,2024-04-17,10,9,88.89,2.59,True
2024-02-18,2024-04-17,2024-04-18,2024-05-17,14,8,100.0,5.91,True
2024-03-18,2024-05-17,2024-05-18,2024-06-17,11,6,0.0,-4.32,False
2024-04-18,2024-06-17,2024-06-18,2024-07-17,8,3,33.33,-0.13,False
2024-05-18,2024-07-17,2024-07-18,2024-08-17,6,8,37.5,-5.01,False
2024-06-18,2024-08-17,2024-08-18,2024-09-17,8,9,55.56,0.13,True
2024-07-18,2024-09-17,2024-09-18,2024-10-17,17,9,55.56,0.96,True
2024-08-18,2024-10-17,2024-10-18,2024-11-17,18,3,33.33,0.35,True
2024-09-18,2024-11-17,2024-11-18,2024-12-17,12,4,100.0,7.0,True
2024-10-18,2024-12-17,2024-12-18,2025-01-17,7,4,75.0,0.64,True
2024-11-18,2025-01-17,2025-01-18,2025-02-17,8,6,50.0,0.92,True
2024-12-18,2025-02-17,2025-02-18,2025-03-17,10,7,14.29,-0.73,False
2025-01-18,2025-03-17,2025-03-18,2025-04-17,13,5,20.0,-7.22,False
2025-02-18,2025-04-17,2025-04-18,2025-05-17,12,5,100.0,7.59,True
2025-03-18,2025-05-17,2025-05-18,2025-06-17,7,7,71.43,2.13,True
2025-04-18,2025-06-17,2025-06-18,2025-07-17,9,7,100.0,2.37,True
2025-05-18,2025-07-17,2025-07-18,2025-08-17,14,6,66.67,7.94,True
2025-06-18,2025-08-17,2025-08-18,2025-09-17,13,6,0.0,-5.7,False
2025-07-18,2025-09-17,2025-09-18,2025-10-17,12,3,0.0,-4.0,False
2025-08-18,2025-10-17,2025-10-18,2025-11-17,9,5,60.0,7.42,True
2025-09-18,2025-11-17,2025-11-18,2025-12-17,8,6,50.0,0.32,True
2025-10-18,2025-12-17,2025-12-18,2026-01-17,11,10,30.0,-1.78,False
2025-11-18,2026-01-17,2026-01-18,2026-02-17,16,10,10.0,-4.45,False
2025-12-18,2026-02-17,2026-02-18,2026-03-17,20,3,0.0,-3.5,False
2026-01-18,2026-03-17,2026-03-18,2026-04-17,11,11,72.73,2.58,True
2026-02-18,2026-04-17,2026-04-18,2026-05-17,3,5,20.0,-0.24,False
