train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-02-22,2024-05-21,2024-05-22,2024-06-21,13,12,8.33,-0.93,False
2024-03-22,2024-06-21,2024-06-22,2024-07-21,16,7,14.29,-0.73,False
2024-05-22,2024-08-21,2024-08-22,2024-09-21,22,13,46.15,0.01,True
2024-06-22,2024-09-21,2024-09-22,2024-10-21,23,13,76.92,0.64,True
2024-07-22,2024-10-21,2024-10-22,2024-11-21,29,11,18.18,-0.63,False
2024-08-22,2024-11-21,2024-11-22,2024-12-21,37,8,25.0,-0.32,False
2024-09-22,2024-12-21,2024-12-22,2025-01-21,32,14,42.86,0.07,True
2024-10-22,2025-01-21,2025-01-22,2025-02-21,33,13,100.0,1.37,True
2024-11-22,2025-02-21,2025-02-22,2025-03-21,35,5,100.0,0.96,True
2024-12-22,2025-03-21,2025-03-22,2025-04-21,32,5,0.0,-5.42,False
2025-01-22,2025-04-21,2025-04-22,2025-05-21,23,6,16.67,0.13,True
2025-02-22,2025-05-21,2025-05-22,2025-06-21,16,11,0.0,-0.67,False
2025-03-22,2025-06-21,2025-06-22,2025-07-21,22,9,33.33,-0.18,False
2025-04-22,2025-07-21,2025-07-22,2025-08-21,26,5,0.0,-1.59,False
2025-07-22,2025-10-21,2025-10-22,2025-11-21,12,7,100.0,11.84,True
2025-08-22,2025-11-21,2025-11-22,2025-12-21,14,12,41.67,-2.8,False
2025-10-22,2026-01-21,2026-01-22,2026-02-21,19,8,62.5,2.08,True
2026-01-22,2026-04-21,2026-04-22,2026-05-21,13,7,28.57,4.81,True
