train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-02-29,2024-06-28,2024-06-29,2024-07-28,9,13,38.46,-0.52,False
2024-03-29,2024-07-28,2024-07-29,2024-08-28,11,7,71.43,0.94,True
2024-04-29,2024-08-28,2024-08-29,2024-09-28,12,5,100.0,4.95,True
2024-06-29,2024-10-28,2024-10-29,2024-11-28,12,7,14.29,-3.57,False
2024-11-29,2025-03-28,2025-03-29,2025-04-28,9,7,14.29,-2.62,False
2024-12-29,2025-04-28,2025-04-29,2025-05-28,13,5,80.0,0.77,True
2025-01-29,2025-05-28,2025-05-29,2025-06-28,14,9,55.56,0.08,True
2025-03-28,2025-07-27,2025-07-28,2025-08-27,22,5,80.0,5.79,True
2025-08-28,2025-12-27,2025-12-28,2026-01-27,14,5,100.0,3.17,True
2025-09-28,2026-01-27,2026-01-28,2026-02-27,11,7,100.0,6.48,True
2025-10-28,2026-02-27,2026-02-28,2026-03-27,7,8,50.0,-0.98,False
2026-01-28,2026-05-27,2026-05-28,2026-06-27,7,8,25.0,-1.91,False
