train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-03-27,2024-07-26,2024-07-27,2024-08-26,13,5,60.0,-0.55,False
2024-06-27,2024-10-26,2024-10-27,2024-11-26,14,9,66.67,1.12,True
2024-07-27,2024-11-26,2024-11-27,2024-12-26,20,9,66.67,0.11,True
2024-11-27,2025-03-26,2025-03-27,2025-04-26,11,5,80.0,2.14,True
2025-01-27,2025-05-26,2025-05-27,2025-06-26,7,7,85.71,3.63,True
2025-02-27,2025-06-26,2025-06-27,2025-07-26,13,5,100.0,1.95,True
2025-04-27,2025-08-26,2025-08-27,2025-09-26,12,17,17.65,-2.16,False
2025-05-27,2025-09-26,2025-09-27,2025-10-26,14,7,28.57,-3.97,False
2025-06-27,2025-10-26,2025-10-27,2025-11-26,14,8,25.0,-1.53,False
2025-11-27,2026-03-26,2026-03-27,2026-04-26,8,5,0.0,-2.89,False
