train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-03-08,2024-06-07,2024-06-08,2024-07-07,16,9,77.78,3.66,True
2024-04-08,2024-07-07,2024-07-08,2024-08-07,13,9,44.44,0.27,True
2024-05-08,2024-08-07,2024-08-08,2024-09-07,18,8,100.0,2.28,True
2024-06-08,2024-09-07,2024-09-08,2024-10-07,26,6,83.33,1.0,True
2024-07-08,2024-10-07,2024-10-08,2024-11-07,23,8,37.5,-1.47,False
2024-08-08,2024-11-07,2024-11-08,2024-12-07,22,10,80.0,1.27,True
2024-09-08,2024-12-07,2024-12-08,2025-01-07,24,8,25.0,-0.91,False
2025-01-08,2025-04-07,2025-04-08,2025-05-07,8,9,88.89,3.48,True
2025-03-08,2025-06-07,2025-06-08,2025-07-07,4,5,100.0,4.66,True
2025-04-08,2025-07-07,2025-07-08,2025-08-07,9,5,80.0,2.03,True
2025-06-08,2025-09-07,2025-09-08,2025-10-07,13,8,0.0,-2.86,False
2025-07-08,2025-10-07,2025-10-08,2025-11-07,16,8,50.0,-2.46,False
2025-08-08,2025-11-07,2025-11-08,2025-12-07,19,15,46.67,-0.08,False
2025-10-08,2026-01-07,2026-01-08,2026-02-07,26,7,100.0,5.67,True
2025-12-08,2026-03-07,2026-03-08,2026-04-07,3,16,50.0,1.2,True
2026-01-08,2026-04-07,2026-04-08,2026-05-07,24,5,0.0,-3.93,False
2026-02-08,2026-05-07,2026-05-08,2026-06-07,6,7,14.29,-2.21,False
