train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-01-15,2024-05-14,2024-05-15,2024-06-14,22,10,30.0,-0.08,False
2024-03-15,2024-07-14,2024-07-15,2024-08-14,25,8,25.0,-2.69,False
2024-04-15,2024-08-14,2024-08-15,2024-09-14,18,5,0.0,-0.7,False
2024-06-15,2024-10-14,2024-10-15,2024-11-14,12,5,0.0,-2.77,False
2024-08-15,2024-12-14,2024-12-15,2025-01-14,16,10,30.0,-0.3,False
2024-09-15,2025-01-14,2025-01-15,2025-02-14,21,6,100.0,2.45,True
2025-02-15,2025-06-14,2025-06-15,2025-07-14,6,9,44.44,1.71,True
2025-04-15,2025-08-14,2025-08-15,2025-09-14,13,10,90.0,4.31,True
2025-07-15,2025-11-14,2025-11-15,2025-12-14,9,8,37.5,-1.05,False
2025-08-15,2025-12-14,2025-12-15,2026-01-14,17,7,57.14,0.48,True
2025-09-15,2026-01-14,2026-01-15,2026-02-14,22,7,14.29,-1.32,False
2025-10-15,2026-02-14,2026-02-15,2026-03-14,25,10,10.0,-3.45,False
2025-11-15,2026-03-14,2026-03-15,2026-04-14,32,7,71.43,0.9,True
2025-12-15,2026-04-14,2026-04-15,2026-05-14,31,9,0.0,-3.73,False
