train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-01-22,2024-05-21,2024-05-22,2024-06-21,14,5,20.0,-1.59,False
2024-02-22,2024-06-21,2024-06-22,2024-07-21,8,6,50.0,-0.51,False
2024-03-22,2024-07-21,2024-07-22,2024-08-21,11,5,40.0,-3.35,False
2024-04-22,2024-08-21,2024-08-22,2024-09-21,12,5,60.0,0.4,True
2024-05-22,2024-09-21,2024-09-22,2024-10-21,13,7,57.14,0.14,True
2024-06-22,2024-10-21,2024-10-22,2024-11-21,15,5,20.0,-1.11,False
2024-07-22,2024-11-21,2024-11-22,2024-12-21,14,9,88.89,1.43,True
2024-08-22,2024-12-21,2024-12-22,2025-01-21,22,5,40.0,-2.52,False
2024-10-22,2025-02-21,2025-02-22,2025-03-21,22,8,37.5,-0.51,False
2024-12-22,2025-04-21,2025-04-22,2025-05-21,17,5,100.0,3.16,True
2025-03-22,2025-07-21,2025-07-22,2025-08-21,8,7,71.43,3.87,True
2025-05-22,2025-09-21,2025-09-22,2025-10-21,11,6,0.0,-5.67,False
2025-06-22,2025-10-21,2025-10-22,2025-11-21,9,7,71.43,1.35,True
2025-09-22,2026-01-21,2026-01-22,2026-02-21,16,5,20.0,-2.66,False
2025-10-22,2026-02-21,2026-02-22,2026-03-21,19,13,0.0,-5.32,False
2025-11-22,2026-03-21,2026-03-22,2026-04-21,14,7,71.43,2.59,True
2025-12-22,2026-04-21,2026-04-22,2026-05-21,18,5,100.0,9.39,True
2026-01-22,2026-05-21,2026-05-22,2026-06-21,19,5,40.0,-0.7,False
