train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-01-05,2024-05-04,2024-05-05,2024-06-04,28,5,60.0,2.16,True
2024-02-05,2024-06-04,2024-06-05,2024-07-04,27,13,61.54,1.18,True
2024-04-05,2024-08-04,2024-08-05,2024-09-04,24,7,42.86,0.14,True
2024-05-05,2024-09-04,2024-09-05,2024-10-04,29,6,83.33,1.71,True
2024-06-05,2024-10-04,2024-10-05,2024-11-04,30,11,45.45,-0.22,False
2024-08-05,2024-12-04,2024-12-05,2025-01-04,25,12,75.0,1.25,True
2024-09-05,2025-01-04,2025-01-05,2025-02-04,30,9,100.0,5.78,True
2024-10-05,2025-02-04,2025-02-05,2025-03-04,33,10,40.0,0.9,True
2024-11-05,2025-03-04,2025-03-05,2025-04-04,24,6,0.0,-9.37,False
2025-01-05,2025-05-04,2025-05-05,2025-06-04,13,11,81.82,5.73,True
2025-02-05,2025-06-04,2025-06-05,2025-07-04,15,7,71.43,1.61,True
2025-03-05,2025-07-04,2025-07-05,2025-08-04,20,5,100.0,4.67,True
2025-05-05,2025-09-04,2025-09-05,2025-10-04,23,6,33.33,-2.48,False
2025-06-05,2025-10-04,2025-10-05,2025-11-04,18,7,42.86,-1.0,False
2025-07-05,2025-11-04,2025-11-05,2025-12-04,13,6,0.0,-6.23,False
2025-08-05,2025-12-04,2025-12-05,2026-01-04,12,10,30.0,-0.82,False
2025-09-05,2026-01-04,2026-01-05,2026-02-04,19,6,100.0,2.63,True
2025-10-05,2026-02-04,2026-02-05,2026-03-04,15,7,100.0,4.58,True
2025-11-05,2026-03-04,2026-03-05,2026-04-04,15,7,14.29,-7.87,False
2025-12-05,2026-04-04,2026-04-05,2026-05-04,21,6,50.0,0.38,True
