train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-04-15,2024-08-14,2024-08-15,2024-09-14,10,5,0.0,-1.55,False
2024-05-15,2024-09-14,2024-09-15,2024-10-14,12,10,30.0,-0.28,False
2024-10-15,2025-02-14,2025-02-15,2025-03-14,6,5,20.0,-0.44,False
2025-03-15,2025-07-14,2025-07-15,2025-08-14,6,6,100.0,3.05,True
2025-04-15,2025-08-14,2025-08-15,2025-09-14,12,5,20.0,-1.38,False
2025-06-15,2025-10-14,2025-10-15,2025-11-14,16,5,40.0,-2.09,False
2025-08-15,2025-12-14,2025-12-15,2026-01-14,14,8,50.0,0.04,True
2025-09-15,2026-01-14,2026-01-15,2026-02-14,17,8,87.5,2.74,True
2025-10-15,2026-02-14,2026-02-15,2026-03-14,21,6,16.67,-6.28,False
2025-12-15,2026-04-14,2026-04-15,2026-05-14,21,8,25.0,-1.08,False
