train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-05-22,2024-09-21,2024-09-22,2024-10-21,7,6,16.67,-2.86,False
2024-08-22,2024-12-21,2024-12-22,2025-01-21,8,9,77.78,0.96,True
2024-10-22,2025-02-21,2025-02-22,2025-03-21,5,6,66.67,0.36,True
2025-05-22,2025-09-21,2025-09-22,2025-10-21,6,5,80.0,1.54,True
2025-07-22,2025-11-21,2025-11-22,2025-12-21,12,7,57.14,-0.04,False
2026-01-22,2026-05-21,2026-05-22,2026-06-21,4,5,100.0,4.17,True
