train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-01-27,2024-05-26,2024-05-27,2024-06-26,5,8,50.0,2.8,True
2024-02-27,2024-06-26,2024-06-27,2024-07-26,4,9,100.0,11.45,True
2024-08-27,2024-12-26,2024-12-27,2025-01-26,9,10,60.0,1.62,True
2024-11-27,2025-03-26,2025-03-27,2025-04-26,8,12,66.67,-0.25,False
2025-01-27,2025-05-26,2025-05-27,2025-06-26,6,15,73.33,2.85,True
2025-02-27,2025-06-26,2025-06-27,2025-07-26,7,13,23.08,-2.43,False
2025-03-27,2025-07-26,2025-07-27,2025-08-26,6,11,72.73,1.82,True
2025-04-27,2025-08-26,2025-08-27,2025-09-26,6,14,0.0,-2.79,False
2025-06-27,2025-10-26,2025-10-27,2025-11-26,7,13,53.85,0.05,True
2025-07-27,2025-11-26,2025-11-27,2025-12-26,5,6,16.67,-0.41,False
2025-08-27,2025-12-26,2025-12-27,2026-01-26,3,5,100.0,5.3,True
2025-09-27,2026-01-26,2026-01-27,2026-02-26,5,7,100.0,10.34,True
