train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-02-08,2024-06-07,2024-06-08,2024-07-07,5,6,83.33,2.99,True
2024-06-08,2024-10-07,2024-10-08,2024-11-07,9,9,66.67,0.7,True
2024-07-08,2024-11-07,2024-11-08,2024-12-07,16,10,70.0,0.49,True
2024-09-08,2025-01-07,2025-01-08,2025-02-07,23,9,66.67,1.23,True
2024-11-08,2025-03-07,2025-03-08,2025-04-07,22,5,0.0,-16.27,False
2025-06-08,2025-10-07,2025-10-08,2025-11-07,3,8,50.0,-0.04,False
2025-07-08,2025-11-07,2025-11-08,2025-12-07,11,5,0.0,-3.85,False
2025-08-08,2025-12-07,2025-12-08,2026-01-07,16,10,30.0,-1.73,False
2025-11-08,2026-03-07,2026-03-08,2026-04-07,16,7,42.86,-0.83,False
2026-01-08,2026-05-07,2026-05-08,2026-06-07,8,9,44.44,-0.14,False
