train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-03-08,2024-07-07,2024-07-08,2024-08-07,12,14,35.71,-0.16,False
2024-04-08,2024-08-07,2024-08-08,2024-09-07,10,9,44.44,0.37,True
2024-05-08,2024-09-07,2024-09-08,2024-10-07,7,6,100.0,2.02,True
2024-07-08,2024-11-07,2024-11-08,2024-12-07,6,8,62.5,0.71,True
2024-09-08,2025-01-07,2025-01-08,2025-02-07,4,6,83.33,1.77,True
2024-11-08,2025-03-07,2025-03-08,2025-04-07,3,6,0.0,-4.06,False
2025-02-08,2025-06-07,2025-06-08,2025-07-07,10,6,66.67,2.53,True
2025-05-08,2025-09-07,2025-09-08,2025-10-07,7,8,37.5,-0.81,False
2025-06-08,2025-10-07,2025-10-08,2025-11-07,15,5,20.0,-6.03,False
2025-08-08,2025-12-07,2025-12-08,2026-01-07,14,7,71.43,1.33,True
2025-11-08,2026-03-07,2026-03-08,2026-04-07,16,9,88.89,3.76,True
2025-12-08,2026-04-07,2026-04-08,2026-05-07,21,7,57.14,-0.69,False
2026-01-08,2026-05-07,2026-05-08,2026-06-07,21,7,14.29,-1.39,False
