train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-03-04,2024-07-03,2024-07-04,2024-08-03,4,7,14.29,-3.66,False
2024-05-04,2024-09-03,2024-09-04,2024-10-03,14,10,10.0,-2.12,False
2024-06-04,2024-10-03,2024-10-04,2024-11-03,24,7,85.71,3.45,True
2024-07-04,2024-11-03,2024-11-04,2024-12-03,27,9,66.67,1.49,True
2024-09-04,2025-01-03,2025-01-04,2025-02-03,18,7,71.43,2.21,True
2024-10-04,2025-02-03,2025-02-04,2025-03-03,9,5,0.0,-2.1,False
2024-11-04,2025-03-03,2025-03-04,2025-04-03,7,5,0.0,-2.54,False
2025-02-04,2025-06-03,2025-06-04,2025-07-03,10,5,100.0,2.54,True
2025-04-04,2025-08-03,2025-08-04,2025-09-03,4,5,40.0,-0.91,False
2025-06-04,2025-10-03,2025-10-04,2025-11-03,12,6,0.0,-3.96,False
2025-07-04,2025-11-03,2025-11-04,2025-12-03,17,8,62.5,0.42,True
2025-08-04,2025-12-03,2025-12-04,2026-01-03,22,8,37.5,0.21,True
2025-10-04,2026-02-03,2026-02-04,2026-03-03,24,8,75.0,2.83,True
2025-11-04,2026-03-03,2026-03-04,2026-04-03,20,13,46.15,0.82,True
2025-12-04,2026-04-03,2026-04-04,2026-05-03,14,5,0.0,-1.94,False
2026-01-04,2026-05-03,2026-05-04,2026-06-03,11,5,0.0,-0.92,False
