train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-03-11,2024-07-10,2024-07-11,2024-08-10,9,13,23.08,-2.65,False
2024-06-11,2024-10-10,2024-10-11,2024-11-10,11,6,33.33,-0.17,False
2024-07-11,2024-11-10,2024-11-11,2024-12-10,13,8,50.0,0.63,True
2024-11-11,2025-03-10,2025-03-11,2025-04-10,8,8,0.0,-3.42,False
2025-02-11,2025-06-10,2025-06-11,2025-07-10,8,6,83.33,1.53,True
2025-04-11,2025-08-10,2025-08-11,2025-09-10,8,9,77.78,5.98,True
2025-05-11,2025-09-10,2025-09-11,2025-10-10,15,5,20.0,-0.87,False
2025-06-11,2025-10-10,2025-10-11,2025-11-10,6,12,33.33,-1.69,False
2025-11-11,2026-03-10,2026-03-11,2026-04-10,6,11,54.55,0.53,True
2026-01-11,2026-05-10,2026-05-11,2026-06-10,16,9,0.0,-1.36,False
