train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-02-15,2024-06-14,2024-06-15,2024-07-14,24,5,0.0,-3.74,False
2024-03-15,2024-07-14,2024-07-15,2024-08-14,21,8,25.0,-0.84,False
2024-04-15,2024-08-14,2024-08-15,2024-09-14,26,5,20.0,-2.58,False
2024-05-15,2024-09-14,2024-09-15,2024-10-14,28,10,30.0,-1.04,False
2024-07-15,2024-11-14,2024-11-15,2024-12-14,26,9,44.44,0.1,True
2024-08-15,2024-12-14,2024-12-15,2025-01-14,27,8,62.5,2.58,True
2024-10-15,2025-02-14,2025-02-15,2025-03-14,20,6,33.33,-2.26,False
2024-12-15,2025-04-14,2025-04-15,2025-05-14,18,5,40.0,0.09,True
2025-04-15,2025-08-14,2025-08-15,2025-09-14,12,7,42.86,0.74,True
2025-07-15,2025-11-14,2025-11-15,2025-12-14,13,13,38.46,-0.84,False
2025-08-15,2025-12-14,2025-12-15,2026-01-14,26,5,0.0,-3.27,False
2025-09-15,2026-01-14,2026-01-15,2026-02-14,24,6,0.0,-11.17,False
2025-10-15,2026-02-14,2026-02-15,2026-03-14,26,5,80.0,4.39,True
2025-11-15,2026-03-14,2026-03-15,2026-04-14,29,5,80.0,3.71,True
2025-12-15,2026-04-14,2026-04-15,2026-05-14,21,15,33.33,-1.09,False
2026-02-15,2026-06-14,2026-06-15,2026-07-14,26,5,40.0,1.12,True
