train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-04-15,2024-08-14,2024-08-15,2024-09-14,4,9,11.11,-1.96,False
2024-05-15,2024-09-14,2024-09-15,2024-10-14,10,11,45.45,1.01,True
2024-06-15,2024-10-14,2024-10-15,2024-11-14,20,12,50.0,2.1,True
2024-07-15,2024-11-14,2024-11-15,2024-12-14,32,7,85.71,3.04,True
2024-08-15,2024-12-14,2024-12-15,2025-01-14,39,8,25.0,-2.85,False
2024-10-15,2025-02-14,2025-02-15,2025-03-14,30,6,16.67,-1.52,False
2024-12-15,2025-04-14,2025-04-15,2025-05-14,17,5,100.0,6.1,True
2025-01-15,2025-05-14,2025-05-15,2025-06-14,10,12,83.33,1.96,True
2025-02-15,2025-06-14,2025-06-15,2025-07-14,19,7,100.0,9.14,True
2025-03-15,2025-07-14,2025-07-15,2025-08-14,14,7,71.43,2.63,True
2025-04-15,2025-08-14,2025-08-15,2025-09-14,21,5,40.0,-1.67,False
2025-05-15,2025-09-14,2025-09-15,2025-10-14,25,7,0.0,-3.36,False
2025-06-15,2025-10-14,2025-10-15,2025-11-14,20,5,0.0,-1.23,False
2025-09-15,2026-01-14,2026-01-15,2026-02-14,14,5,60.0,-0.15,False
2025-11-15,2026-03-14,2026-03-15,2026-04-14,6,5,40.0,-0.14,False
