train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-02-02,2024-06-01,2024-06-02,2024-07-01,10,9,33.33,-3.21,False
2024-03-02,2024-07-01,2024-07-02,2024-08-01,17,8,25.0,-2.13,False
2024-06-02,2024-10-01,2024-10-02,2024-11-01,24,5,20.0,-0.48,False
2024-07-02,2024-11-01,2024-11-02,2024-12-01,20,5,60.0,0.22,True
2024-08-02,2024-12-01,2024-12-02,2025-01-01,17,7,28.57,-0.96,False
2024-09-02,2025-01-01,2025-01-02,2025-02-01,21,9,22.22,-1.01,False
2025-02-02,2025-06-01,2025-06-02,2025-07-01,5,11,63.64,0.39,True
2025-05-02,2025-09-01,2025-09-02,2025-10-01,3,9,66.67,5.13,True
2025-07-02,2025-11-01,2025-11-02,2025-12-01,19,6,83.33,3.19,True
2025-08-02,2025-12-01,2025-12-02,2026-01-01,21,5,100.0,10.63,True
2025-09-02,2026-01-01,2026-01-02,2026-02-01,22,10,20.0,-3.69,False
2025-11-02,2026-03-01,2026-03-02,2026-04-01,6,7,14.29,-4.47,False
2026-01-02,2026-05-01,2026-05-02,2026-06-01,13,8,12.5,-3.23,False
2026-02-02,2026-06-01,2026-06-02,2026-07-01,11,9,44.44,-1.16,False
