train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-01-08,2024-05-07,2024-05-08,2024-06-07,6,15,73.33,2.45,True
2024-03-08,2024-07-07,2024-07-08,2024-08-07,5,5,80.0,2.41,True
2024-04-08,2024-08-07,2024-08-08,2024-09-07,10,16,31.25,-0.51,False
2024-05-08,2024-09-07,2024-09-08,2024-10-07,10,8,37.5,-1.6,False
2024-07-08,2024-11-07,2024-11-08,2024-12-07,7,9,77.78,0.74,True
2024-08-08,2024-12-07,2024-12-08,2025-01-07,3,16,68.75,1.51,True
2024-09-08,2025-01-07,2025-01-08,2025-02-07,3,9,22.22,-1.24,False
2024-10-08,2025-02-07,2025-02-08,2025-03-07,3,10,80.0,3.94,True
2024-11-08,2025-03-07,2025-03-08,2025-04-07,4,9,11.11,-2.78,False
2025-01-08,2025-05-07,2025-05-08,2025-06-07,3,14,50.0,-0.01,False
2025-03-08,2025-07-07,2025-07-08,2025-08-07,27,17,70.59,1.44,True
2025-04-08,2025-08-07,2025-08-08,2025-09-07,4,10,0.0,-2.37,False
2025-05-08,2025-09-07,2025-09-08,2025-10-07,5,10,0.0,-1.88,False
2025-06-08,2025-10-07,2025-10-08,2025-11-07,4,9,55.56,0.71,True
2025-07-08,2025-11-07,2025-11-08,2025-12-07,4,13,30.77,-0.65,False
2025-11-08,2026-03-07,2026-03-08,2026-04-07,3,5,60.0,1.51,True
2025-12-08,2026-04-07,2026-04-08,2026-05-07,14,12,25.0,-0.91,False
