train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2023-12-22,2024-02-21,2024-02-22,2024-03-21,6,3,33.33,-0.09,False
2024-01-22,2024-03-21,2024-03-22,2024-04-21,8,10,10.0,-1.29,False
2024-02-22,2024-04-21,2024-04-22,2024-05-21,13,8,37.5,-0.37,False
2024-04-22,2024-06-21,2024-06-22,2024-07-21,8,6,50.0,-0.04,False
2024-05-22,2024-07-21,2024-07-22,2024-08-21,6,12,83.33,1.83,True
2024-06-22,2024-08-21,2024-08-22,2024-09-21,18,5,40.0,-0.43,False
2024-07-22,2024-09-21,2024-09-22,2024-10-21,17,9,44.44,0.14,True
2024-08-22,2024-10-21,2024-10-22,2024-11-21,14,10,30.0,-0.6,False
2024-09-22,2024-11-21,2024-11-22,2024-12-21,19,7,28.57,-0.12,False
2024-10-22,2024-12-21,2024-12-22,2025-01-21,17,3,66.67,0.21,True
2024-11-22,2025-01-21,2025-01-22,2025-02-21,10,8,62.5,0.34,True
2024-12-22,2025-02-21,2025-02-22,2025-03-21,11,3,100.0,4.32,True
2025-01-22,2025-03-21,2025-03-22,2025-04-21,11,5,0.0,-8.62,False
2025-02-22,2025-04-21,2025-04-22,2025-05-21,5,8,0.0,-1.46,False
2025-03-22,2025-05-21,2025-05-22,2025-06-21,13,6,0.0,-0.52,False
2025-04-22,2025-06-21,2025-06-22,2025-07-21,6,5,100.0,2.75,True
2025-05-22,2025-07-21,2025-07-22,2025-08-21,11,5,100.0,2.45,True
2025-06-22,2025-08-21,2025-08-22,2025-09-21,10,12,33.33,-1.1,False
2025-07-22,2025-09-21,2025-09-22,2025-10-21,17,4,0.0,-3.71,False
2025-08-22,2025-10-21,2025-10-22,2025-11-21,16,5,0.0,-1.47,False
2025-10-22,2025-12-21,2025-12-22,2026-01-21,6,4,75.0,18.38,True
2025-11-22,2026-01-21,2026-01-22,2026-02-21,5,4,25.0,-4.14,False
2026-01-22,2026-03-21,2026-03-22,2026-04-21,4,10,50.0,0.62,True
2026-02-22,2026-04-21,2026-04-22,2026-05-21,10,6,50.0,0.53,True
