train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2023-12-18,2024-02-17,2024-02-18,2024-03-17,7,11,9.09,-2.44,False
2024-01-18,2024-03-17,2024-03-18,2024-04-17,11,6,100.0,3.64,True
2024-02-18,2024-04-17,2024-04-18,2024-05-17,8,5,100.0,11.75,True
2024-06-18,2024-08-17,2024-08-18,2024-09-17,3,3,0.0,-1.13,False
2024-07-18,2024-09-17,2024-09-18,2024-10-17,4,4,50.0,-0.11,False
2024-08-18,2024-10-17,2024-10-18,2024-11-17,6,10,30.0,-0.35,False
2024-09-18,2024-11-17,2024-11-18,2024-12-17,14,6,100.0,3.6,True
2024-10-18,2024-12-17,2024-12-18,2025-01-17,11,4,100.0,8.09,True
2024-12-18,2025-02-17,2025-02-18,2025-03-17,6,3,33.33,-1.66,False
2025-01-18,2025-03-17,2025-03-18,2025-04-17,5,3,0.0,-3.77,False
2025-02-18,2025-04-17,2025-04-18,2025-05-17,6,7,42.86,1.26,True
2025-03-18,2025-05-17,2025-05-18,2025-06-17,10,3,0.0,-1.62,False
2025-04-18,2025-06-17,2025-06-18,2025-07-17,10,5,80.0,0.91,True
2025-05-18,2025-07-17,2025-07-18,2025-08-17,8,3,100.0,9.25,True
2025-06-18,2025-08-17,2025-08-18,2025-09-17,8,3,100.0,3.87,True
2025-07-18,2025-09-17,2025-09-18,2025-10-17,6,6,100.0,5.17,True
2025-08-18,2025-10-17,2025-10-18,2025-11-17,3,9,11.11,-3.11,False
2025-09-18,2025-11-17,2025-11-18,2025-12-17,9,3,33.33,-6.25,False
2025-10-18,2025-12-17,2025-12-18,2026-01-17,12,7,57.14,0.83,True
2025-11-18,2026-01-17,2026-01-18,2026-02-17,5,14,57.14,0.1,True
2025-12-18,2026-02-17,2026-02-18,2026-03-17,16,8,25.0,-0.9,False
2026-01-18,2026-03-17,2026-03-18,2026-04-17,22,7,57.14,5.85,True
