train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-01-12,2024-05-11,2024-05-12,2024-06-11,11,6,100.0,3.6,True
2024-02-12,2024-06-11,2024-06-12,2024-07-11,11,9,77.78,0.82,True
2024-03-12,2024-07-11,2024-07-12,2024-08-11,13,9,55.56,-0.21,False
2024-05-12,2024-09-11,2024-09-12,2024-10-11,16,6,33.33,-0.83,False
2024-06-12,2024-10-11,2024-10-12,2024-11-11,20,8,25.0,-0.68,False
2024-07-12,2024-11-11,2024-11-12,2024-12-11,26,9,77.78,1.46,True
2024-10-12,2025-02-11,2025-02-12,2025-03-11,22,10,30.0,-1.26,False
2024-11-12,2025-03-11,2025-03-12,2025-04-11,24,9,33.33,-4.72,False
2025-02-12,2025-06-11,2025-06-12,2025-07-11,22,6,50.0,1.18,True
2025-05-12,2025-09-11,2025-09-12,2025-10-11,13,10,30.0,-0.39,False
2025-06-12,2025-10-11,2025-10-12,2025-11-11,23,9,55.56,2.26,True
2025-08-12,2025-12-11,2025-12-12,2026-01-11,18,9,11.11,-2.83,False
2025-09-12,2026-01-11,2026-01-12,2026-02-11,23,13,23.08,-3.14,False
2025-10-12,2026-02-11,2026-02-12,2026-03-11,14,5,40.0,-1.29,False
2025-11-12,2026-03-11,2026-03-12,2026-04-11,14,11,54.55,0.22,True
2025-12-12,2026-04-11,2026-04-12,2026-05-11,22,5,0.0,-2.12,False
