train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-02-22,2024-06-21,2024-06-22,2024-07-21,10,7,57.14,-0.16,False
2024-03-22,2024-07-21,2024-07-22,2024-08-21,14,7,28.57,-0.85,False
2024-06-22,2024-10-21,2024-10-22,2024-11-21,9,10,20.0,-2.67,False
2024-10-22,2025-02-21,2025-02-22,2025-03-21,15,5,40.0,-0.0,False
2024-11-22,2025-03-21,2025-03-22,2025-04-21,6,5,0.0,-8.24,False
2025-06-22,2025-10-21,2025-10-22,2025-11-21,4,6,33.33,-1.44,False
2025-08-22,2025-12-21,2025-12-22,2026-01-21,10,8,37.5,-2.32,False
2025-09-22,2026-01-21,2026-01-22,2026-02-21,17,9,66.67,1.11,True
2025-10-22,2026-02-21,2026-02-22,2026-03-21,23,5,60.0,0.87,True
2026-01-22,2026-05-21,2026-05-22,2026-06-21,12,8,0.0,-1.85,False
