train_start,train_end,test_start,test_end,train_samples,test_samples,test_win_rate,test_avg_return,test_positive
2024-02-15,2024-06-14,2024-06-15,2024-07-14,28,5,0.0,-7.82,False
2024-03-15,2024-07-14,2024-07-15,2024-08-14,25,8,50.0,-1.48,False
2024-04-15,2024-08-14,2024-08-15,2024-09-14,21,6,16.67,-1.07,False
2024-05-15,2024-09-14,2024-09-15,2024-10-14,24,15,66.67,1.13,True
2024-06-15,2024-10-14,2024-10-15,2024-11-14,34,9,0.0,-5.5,False
2024-07-15,2024-11-14,2024-11-15,2024-12-14,3,5,20.0,-0.57,False
2024-08-15,2024-12-14,2024-12-15,2025-01-14,3,7,28.57,-0.12,False
2024-11-15,2025-03-14,2025-03-15,2025-04-14,5,8,25.0,-4.24,False
2024-12-15,2025-04-14,2025-04-15,2025-05-14,4,7,71.43,0.87,True
2025-02-15,2025-06-14,2025-06-15,2025-07-14,4,14,78.57,2.86,True
2025-03-15,2025-07-14,2025-07-15,2025-08-14,5,6,100.0,4.74,True
2025-04-15,2025-08-14,2025-08-15,2025-09-14,6,12,25.0,-0.96,False
2025-05-15,2025-09-14,2025-09-15,2025-10-14,6,11,0.0,-3.64,False
2025-06-15,2025-10-14,2025-10-15,2025-11-14,43,5,0.0,-4.07,False
2025-07-15,2025-11-14,2025-11-15,2025-12-14,34,8,37.5,-0.09,False
2025-09-15,2026-01-14,2026-01-15,2026-02-14,3,10,50.0,0.79,True
2025-10-15,2026-02-14,2026-02-15,2026-03-14,4,9,22.22,-4.9,False
2025-11-15,2026-03-14,2026-03-15,2026-04-14,6,9,55.56,0.52,True
2025-12-15,2026-04-14,2026-04-15,2026-05-14,6,11,18.18,-1.01,False
2026-02-15,2026-06-14,2026-06-15,2026-07-14,5,6,16.67,-2.29,False
