pattern,conditions,n,win,fail,flat,winrate_pct,failrate_pct,avg_ret_t2_pct,avg_ret_t5_pct,avg_drawdown_t5_pct,combo_size,rule_type,action,confidence
COMBO_3,market_context fomo/hưng phấn + drawdown20 -10% to 0% + label:risk_context_PULLBACK_LÀNH_MẠNH,175,52,99,24,29.71,56.57,-0.625,-1.068,-5.807,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,market_context fomo/hưng phấn + drawdown20 -10% to 0% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,175,52,99,24,29.71,56.57,-0.625,-1.068,-5.807,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_dist_ma20 3-8% + volatility_contraction20 > 1.3,46,16,26,4,34.78,56.52,0.064,-0.38,-5.484,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_dist_ma20 3-8% + label:volatility_context_VOLATILITY_MỞ_RỘNG,46,16,26,4,34.78,56.52,0.064,-0.38,-5.484,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + volatility_contraction20 > 1.3 + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,46,16,26,4,34.78,56.52,0.064,-0.38,-5.484,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 < 0.8 + label:market_regime_TÍCH_CỰC,85,20,48,17,23.53,56.47,-1.802,-1.91,-5.119,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + volatility_contraction20 < 0.8 + label:extension_context_KHÔNG_QUÁ_NÓNG,85,23,48,14,27.06,56.47,-0.717,-1.215,-4.808,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + market_context risk-off + label:market_regime_RẤT_YẾU,124,43,70,11,34.68,56.45,-0.624,-1.063,-6.039,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + drawdown20 -10% to 0% + label:market_regime_RẤT_YẾU,39,14,22,3,35.9,56.41,0.184,-0.233,-6.986,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 < 0.8 + market_ret5 > 4% + drawdown20 -10% to 0%,39,11,22,6,28.21,56.41,-1.367,-1.132,-5.454,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 < 0.8 + market_ret5 > 4% + label:risk_context_PULLBACK_LÀNH_MẠNH,39,11,22,6,28.21,56.41,-1.367,-1.132,-5.454,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,market_ret5 > 4% + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_CO_HẸP,39,11,22,6,28.21,56.41,-1.367,-1.132,-5.454,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:risk_context_RISK_TRUNG_TÍNH,275,83,155,37,30.18,56.36,-1.063,-1.676,-5.663,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 < 0.8 + label:score_bucket_80+,142,34,80,28,23.94,56.34,-0.808,-1.022,-4.905,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + market_context fomo/hưng phấn + label:structure_context_KHÔNG_RÕ_NỀN,64,24,36,4,37.5,56.25,-0.894,-1.192,-6.385,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + market_context fomo/hưng phấn + label:score_bucket_80+,64,24,36,4,37.5,56.25,-0.581,-0.879,-6.101,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret5 > 4% + label:score_bucket_80+,32,11,18,3,34.38,56.25,0.264,-1.035,-4.931,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + range20 <= 10% + label:market_regime_TĂNG_MẠNH,41,9,23,9,21.95,56.1,-0.07,-1.313,-4.095,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_context fomo/hưng phấn + label:volume_context_VOLUME_TĂNG_VỪA,41,13,23,5,31.71,56.1,-1.144,-1.142,-6.671,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + sideway_score20 >= 2 + label:market_context_MARKET_ỦNG_HỘ,91,20,51,20,21.98,56.04,-0.63,-0.624,-3.365,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + drawdown20 < -15%,116,32,65,19,27.59,56.03,-1.132,-1.4,-5.559,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:risk_context_DRAWDOWN_SÂU,116,32,65,19,27.59,56.03,-1.132,-1.4,-5.559,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + drawdown20 < -15% + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,116,32,65,19,27.59,56.03,-1.132,-1.4,-5.559,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:score_bucket_80+,100,30,56,14,30.0,56.0,-0.66,-1.274,-5.42,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + range20 <= 10% + label:score_bucket_80+,68,14,38,16,20.59,55.88,-0.323,-1.419,-3.898,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + market_context fomo/hưng phấn + label:volatility_context_VOLATILITY_TRUNG_TÍNH,34,13,19,2,38.24,55.88,-0.501,-1.08,-5.833,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:volume_context_VOLUME_TĂNG_VỪA,34,10,19,5,29.41,55.88,-1.241,-1.876,-5.884,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + sideway_score20 >= 2 + label:market_regime_TÍCH_CỰC,34,6,19,9,17.65,55.88,-0.502,-0.75,-3.043,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 < 0.8 + drawdown20 -10% to 0%,145,38,81,26,26.21,55.86,-0.579,-0.842,-4.899,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 < 0.8 + label:risk_context_PULLBACK_LÀNH_MẠNH,145,38,81,26,26.21,55.86,-0.579,-0.842,-4.899,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + drawdown20 -10% to 0% + label:volatility_context_VOLATILITY_CO_HẸP,145,38,81,26,26.21,55.86,-0.579,-0.842,-4.899,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,volatility_contraction20 < 0.8 + drawdown20 -10% to 0% + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,145,38,81,26,26.21,55.86,-0.579,-0.842,-4.899,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,market_context fomo/hưng phấn + drawdown20 -10% to 0% + label:structure_context_KHÔNG_RÕ_NỀN,120,40,67,13,33.33,55.83,-0.684,-0.75,-6.377,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + volume_ratio > 3x + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,43,9,24,10,20.93,55.81,-0.476,-2.059,-5.158,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + volume_ratio > 3x + label:extension_context_KHÔNG_QUÁ_NÓNG,43,9,24,10,20.93,55.81,-0.476,-2.059,-5.158,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,market_context fomo/hưng phấn + drawdown20 -10% to 0% + label:extension_context_KHÔNG_QUÁ_NÓNG,147,43,82,22,29.25,55.78,-0.479,-1.092,-5.431,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + market_dist_ma20 > 5% + label:structure_context_KHÔNG_RÕ_NỀN,52,19,29,4,36.54,55.77,-0.852,-1.076,-5.975,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 < 0.8 + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,165,43,92,30,26.06,55.76,-0.699,-0.985,-4.954,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 < 0.8 + label:volatility_context_VOLATILITY_CO_HẸP,165,43,92,30,26.06,55.76,-0.699,-0.985,-4.954,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret5 > 4% + label:structure_context_KHÔNG_RÕ_NỀN,70,19,39,12,27.14,55.71,-1.192,-1.39,-6.055,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + sideway_score20 >= 2 + range20 <= 10%,63,16,35,12,25.4,55.56,-0.121,-0.95,-3.789,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + range20 <= 10% + label:structure_context_CÓ_NỀN___SIDEWAY,63,16,35,12,25.4,55.56,-0.121,-0.95,-3.789,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 < 0.8 + market_context risk-off,63,18,35,10,28.57,55.56,-2.277,-2.692,-6.486,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 < 0.8 + label:market_context_MARKET_RISK-OFF,63,18,35,10,28.57,55.56,-2.277,-2.692,-6.486,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_context risk-off + label:volatility_context_VOLATILITY_CO_HẸP,63,18,35,10,28.57,55.56,-2.277,-2.692,-6.486,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + range20 <= 10% + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,63,16,35,12,25.4,55.56,-0.121,-0.95,-3.789,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 < 0.8 + market_context risk-off + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,63,18,35,10,28.57,55.56,-2.277,-2.692,-6.486,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret5 > 4% + market_context fomo/hưng phấn,45,11,25,9,24.44,55.56,-0.405,-1.491,-4.936,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret5 > 4% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,45,11,25,9,24.44,55.56,-0.405,-1.491,-4.936,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,market_ret5 > 4% + market_context fomo/hưng phấn + label:structure_context_CÓ_NỀN___SIDEWAY,45,11,25,9,24.44,55.56,-0.405,-1.491,-4.936,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 < 0.8 + drawdown20 < -15% + label:market_context_MARKET_ỦNG_HỘ,36,6,20,10,16.67,55.56,-2.294,-1.994,-5.525,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + sideway_score20 >= 2 + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,128,35,71,22,27.34,55.47,-0.383,-1.225,-4.21,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + sideway_score20 >= 2 + label:extension_context_KHÔNG_QUÁ_NÓNG,128,35,71,22,27.34,55.47,-0.383,-1.225,-4.21,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + sideway_score20 >= 2 + label:structure_context_CÓ_NỀN___SIDEWAY,128,35,71,22,27.34,55.47,-0.383,-1.225,-4.21,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + drawdown20 -10% to 0% + label:market_regime_RẤT_YẾU,101,35,56,10,34.65,55.45,-0.795,-1.088,-6.097,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,market_dist_ma20 > 5% + drawdown20 -10% to 0% + label:score_bucket_80+,101,34,56,11,33.66,55.45,-0.475,-0.719,-5.662,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 < 0.8 + label:market_context_MARKET_ỦNG_HỘ,83,19,46,18,22.89,55.42,-0.835,-1.214,-5.002,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + volatility_contraction20 < 0.8,231,56,128,47,24.24,55.41,-1.748,-2.277,-5.746,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:volatility_context_VOLATILITY_CO_HẸP,231,56,128,47,24.24,55.41,-1.748,-2.277,-5.746,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + volatility_contraction20 < 0.8 + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,231,56,128,47,24.24,55.41,-1.748,-2.277,-5.746,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:structure_context_KHÔNG_RÕ_NỀN,470,139,260,71,29.57,55.32,-1.142,-1.549,-5.55,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volatility_contraction20 > 1.3 + label:extension_context_KHÔNG_QUÁ_NÓNG,47,12,26,9,25.53,55.32,-0.219,-1.069,-6.114,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret5 > 4% + label:extension_context_KHÔNG_QUÁ_NÓNG,47,12,26,9,25.53,55.32,-0.227,-1.307,-4.765,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret5 > 4% + label:structure_context_CÓ_NỀN___SIDEWAY,47,12,26,9,25.53,55.32,-0.227,-1.307,-4.765,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,market_dist_ma20 > 5% + drawdown20 -10% to 0% + label:structure_context_KHÔNG_RÕ_NỀN,85,29,47,9,34.12,55.29,-0.778,-0.827,-6.255,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + volatility_contraction20 < 0.8 + label:market_regime_TĂNG_MẠNH,203,53,112,38,26.11,55.17,-1.131,-1.524,-5.108,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + drawdown20 -10% to 0% + label:volume_context_VOLUME_TĂNG_VỪA,49,18,27,4,36.73,55.1,0.239,0.037,-6.32,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + range20 <= 10% + label:market_context_MARKET_ỦNG_HỘ,49,10,27,12,20.41,55.1,-0.504,-1.565,-3.957,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio < 1x + label:score_bucket_70-79,149,42,82,25,28.19,55.03,-1.356,-2.088,-5.62,3,FAIL_RULE,DOWNGRADE_TO_WATCH,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + sideway_score20 >= 2 + label:volatility_context_VOLATILITY_TRUNG_TÍNH,60,15,33,12,25.0,55.0,-0.823,-1.387,-4.252,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
COMBO_3,sideway_score20 >= 2 + market_ret5 > 4% + label:market_regime_TĂNG_MẠNH,40,10,22,8,25.0,55.0,-0.164,-1.354,-5.089,3,FAIL_RULE,DOWNGRADE_TO_WATCH,MEDIUM_SAMPLE
