pattern,conditions,n,win,fail,flat,winrate_pct,failrate_pct,avg_ret_t2_pct,avg_ret_t5_pct,avg_drawdown_t5_pct,combo_size,rule_type,action,confidence
COMBO_3,stock_ret20 > 15% + volatility_contraction20 > 1.3 + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,157,71,66,20,45.22,42.04,0.556,0.347,-6.767,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret20 > 15% + volatility_contraction20 > 1.3 + label:structure_context_KHÔNG_RÕ_NỀN,157,71,66,20,45.22,42.04,0.556,0.347,-6.767,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret20 > 15% + volatility_contraction20 > 1.3 + label:volatility_context_VOLATILITY_MỞ_RỘNG,157,71,66,20,45.22,42.04,0.556,0.347,-6.767,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + label:risk_context_RISK_TRUNG_TÍNH,131,59,55,17,45.04,41.98,0.495,0.733,-4.753,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + market_ret5 > 4% + market_context fomo/hưng phấn,31,16,13,2,51.61,41.94,0.444,0.87,-5.375,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + market_ret5 > 4% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,31,16,13,2,51.61,41.94,0.444,0.87,-5.375,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret5 > 4% + market_context fomo/hưng phấn + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,31,16,13,2,51.61,41.94,0.444,0.87,-5.375,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + drawdown20 < -15% + label:volatility_context_VOLATILITY_TRUNG_TÍNH,55,25,23,7,45.45,41.82,-0.45,0.329,-5.271,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + volatility_contraction20 > 1.3 + label:market_regime_TĂNG_MẠNH,91,41,38,12,45.05,41.76,0.072,0.628,-6.623,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + market_context risk-off,60,28,25,7,46.67,41.67,1.624,1.267,-6.545,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + label:market_context_MARKET_RISK-OFF,60,28,25,7,46.67,41.67,1.624,1.267,-6.545,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + market_context risk-off + label:entry_context_ENTRY_XA_MA20___FOMO,60,28,25,7,46.67,41.67,1.624,1.267,-6.545,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + market_context risk-off + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,60,28,25,7,46.67,41.67,1.624,1.267,-6.545,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + drawdown20 -10% to 0% + label:volume_context_VOLUME_CẠN,60,29,25,6,48.33,41.67,1.457,2.245,-4.936,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + market_context risk-off + label:structure_context_KHÔNG_RÕ_NỀN,111,53,46,12,47.75,41.44,0.382,1.347,-5.668,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret20 > 15% + market_context risk-off + drawdown20 -10% to 0%,70,33,29,8,47.14,41.43,1.853,1.729,-5.899,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + market_context risk-off + label:risk_context_PULLBACK_LÀNH_MẠNH,70,33,29,8,47.14,41.43,1.853,1.729,-5.899,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + drawdown20 -10% to 0% + label:market_context_MARKET_RISK-OFF,70,33,29,8,47.14,41.43,1.853,1.729,-5.899,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_context risk-off + drawdown20 -10% to 0% + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,70,33,29,8,47.14,41.43,1.853,1.729,-5.899,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + volatility_contraction20 > 1.3 + label:volume_context_VOLUME_TĂNG_VỪA,46,22,19,5,47.83,41.3,1.138,1.713,-5.866,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + volume_ratio 1.2-2.0x,63,29,26,8,46.03,41.27,0.502,0.538,-6.493,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + volume_ratio 1.2-2.0x + label:entry_context_ENTRY_XA_MA20___FOMO,63,29,26,8,46.03,41.27,0.502,0.538,-6.493,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volume_ratio 1.2-2.0x + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,63,29,26,8,46.03,41.27,0.502,0.538,-6.493,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_context risk-off + label:volume_context_VOLUME_CẠN,90,43,37,10,47.78,41.11,0.6,0.804,-4.075,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + volatility_contraction20 > 1.3 + label:risk_context_RISK_TRUNG_TÍNH,56,27,23,6,48.21,41.07,-0.062,0.955,-6.046,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret5 > 4% + market_context fomo/hưng phấn,44,20,18,6,45.45,40.91,-0.024,1.151,-5.381,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret5 > 4% + label:market_context_MARKET_HƯNG_PHẤN___DỄ_FOMO,44,20,18,6,45.45,40.91,-0.024,1.151,-5.381,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + label:entry_context_ENTRY_XA_MA20___FOMO,191,91,78,22,47.64,40.84,0.7,1.265,-6.147,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,191,91,78,22,47.64,40.84,0.7,1.265,-6.147,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + label:structure_context_KHÔNG_RÕ_NỀN,191,91,78,22,47.64,40.84,0.7,1.265,-6.147,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + label:market_regime_TĂNG_MẠNH,98,47,40,11,47.96,40.82,0.204,0.928,-6.417,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volume_ratio < 1x + label:volume_context_VOLUME_CẠN,54,25,22,7,46.3,40.74,0.924,1.153,-5.249,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:volume_context_VOLUME_TRUNG_TÍNH,86,42,35,9,48.84,40.7,0.166,-0.303,-4.92,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + market_ret5 > 4% + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,37,17,15,5,45.95,40.54,0.027,0.693,-5.494,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_context fomo/hưng phấn + label:structure_context_KHÔNG_RÕ_NỀN,62,28,25,9,45.16,40.32,0.071,0.975,-6.369,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + drawdown20 -10% to 0% + label:score_bucket_80+,107,49,43,15,45.79,40.19,1.1,2.689,-3.534,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + label:volume_context_VOLUME_CẠN,55,28,22,5,50.91,40.0,1.468,2.291,-5.739,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + market_context risk-off + label:score_bucket_80+,50,25,20,5,50.0,40.0,0.828,1.642,-4.734,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volatility_contraction20 > 1.3 + label:market_regime_YẾU,40,21,16,3,52.5,40.0,0.468,1.645,-4.305,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + volume_ratio < 1x,58,28,23,7,48.28,39.66,0.835,0.887,-5.995,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + volume_ratio < 1x + label:entry_context_ENTRY_XA_MA20___FOMO,58,28,23,7,48.28,39.66,0.835,0.887,-5.995,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volume_ratio < 1x + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,58,28,23,7,48.28,39.66,0.835,0.887,-5.995,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + label:market_context_MARKET_ỦNG_HỘ,86,44,34,8,51.16,39.53,0.987,1.935,-5.304,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + volume_ratio 1.2-2.0x + label:volume_context_VOLUME_TRUNG_TÍNH,43,20,17,6,46.51,39.53,0.353,0.855,-5.329,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:extension_context_KHÔNG_QUÁ_NÓNG,200,91,79,30,45.5,39.5,0.468,0.864,-4.249,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + market_context risk-off + label:score_bucket_60-69,38,18,15,5,47.37,39.47,0.365,1.352,-5.193,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volume_ratio < 1x + market_context risk-off,38,18,15,5,47.37,39.47,1.117,1.013,-6.211,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volume_ratio < 1x + label:market_context_MARKET_RISK-OFF,38,18,15,5,47.37,39.47,1.117,1.013,-6.211,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + market_context risk-off + label:entry_context_ENTRY_XA_MA20___FOMO,38,18,15,5,47.37,39.47,1.117,1.013,-6.211,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_dist_ma20 > 8% + label:market_regime_TĂNG_MẠNH,71,32,28,11,45.07,39.44,0.707,0.73,-6.322,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + market_context risk-off + label:risk_context_RISK_TRUNG_TÍNH,246,112,97,37,45.53,39.43,-0.154,0.362,-4.733,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + market_context risk-off + label:volume_context_VOLUME_TĂNG_VỪA,33,15,13,5,45.45,39.39,1.226,2.607,-5.259,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + volatility_contraction20 > 1.3 + label:score_bucket_80+,122,59,48,15,48.36,39.34,0.196,0.826,-6.497,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + drawdown20 -10% to 0% + label:volume_context_VOLUME_CẠN,41,20,16,5,48.78,39.02,0.497,1.309,-5.123,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volume_ratio < 1x + label:entry_context_ENTRY_XA_MA20___FOMO,77,36,30,11,46.75,38.96,0.914,0.843,-5.524,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volume_ratio < 1x + label:structure_context_KHÔNG_RÕ_NỀN,77,36,30,11,46.75,38.96,0.914,0.843,-5.524,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + volatility_contraction20 > 1.3,111,56,43,12,50.45,38.74,1.126,1.391,-6.376,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + label:volatility_context_VOLATILITY_MỞ_RỘNG,111,56,43,12,50.45,38.74,1.126,1.391,-6.376,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret20 > 15% + volatility_contraction20 > 1.3 + label:entry_context_ENTRY_XA_MA20___FOMO,111,56,43,12,50.45,38.74,1.126,1.391,-6.376,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volatility_contraction20 > 1.3 + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,111,56,43,12,50.45,38.74,1.126,1.391,-6.376,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + volume_ratio 1.2-2.0x + market_context risk-off,31,15,12,4,48.39,38.71,0.886,1.951,-5.516,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + volume_ratio 1.2-2.0x + label:market_context_MARKET_RISK-OFF,31,15,12,4,48.39,38.71,0.886,1.951,-5.516,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + volatility_contraction20 > 1.3 + market_ret20 < -5%,31,18,12,1,58.06,38.71,2.304,4.857,-4.828,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + market_ret20 < -5% + label:volatility_context_VOLATILITY_MỞ_RỘNG,31,18,12,1,58.06,38.71,2.304,4.857,-4.828,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volume_ratio < 1x + label:volatility_context_VOLATILITY_TRUNG_TÍNH,31,17,12,2,54.84,38.71,0.257,1.257,-5.522,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_context risk-off + drawdown20 < -15% + label:volume_context_VOLUME_TRUNG_TÍNH,44,20,17,7,45.45,38.64,-0.124,0.207,-4.242,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volatility_contraction20 > 1.3 + label:market_regime_TĂNG_MẠNH,83,40,32,11,48.19,38.55,0.35,0.98,-6.434,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:market_context_MARKET_RISK-OFF,244,112,94,38,45.9,38.52,0.503,0.839,-4.537,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volatility_contraction20 > 1.3 + label:score_bucket_80+,122,57,47,18,46.72,38.52,0.394,1.101,-6.049,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + label:score_bucket_80+,156,79,60,17,50.64,38.46,0.469,1.602,-5.96,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret20 > 15% + volatility_contraction20 > 1.3 + label:market_context_MARKET_ỦNG_HỘ,65,31,25,9,47.69,38.46,1.026,1.491,-5.97,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio 1.2-2.0x + label:volume_context_VOLUME_TĂNG_VỪA,39,18,15,6,46.15,38.46,-0.676,1.245,-3.659,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + market_ret20 < -5% + label:structure_context_KHÔNG_RÕ_NỀN,47,25,18,4,53.19,38.3,0.831,3.355,-5.55,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + market_ret20 < -5% + label:extension_context_KHÔNG_QUÁ_NÓNG,34,18,13,3,52.94,38.24,1.17,3.554,-5.102,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + market_ret5 > 4% + label:extension_context_KHÔNG_QUÁ_NÓNG,34,16,13,5,47.06,38.24,0.165,0.827,-5.523,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio 1.2-2.0x + label:extension_context_KHÔNG_QUÁ_NÓNG,34,18,13,3,52.94,38.24,0.313,1.552,-3.426,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + market_ret20 < -5% + market_context risk-off,50,27,19,4,54.0,38.0,0.916,3.328,-5.306,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + market_ret20 < -5% + label:market_context_MARKET_RISK-OFF,50,27,19,4,54.0,38.0,0.916,3.328,-5.306,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio 1.2-2.0x + label:structure_context_KHÔNG_RÕ_NỀN,53,25,20,8,47.17,37.74,0.185,1.253,-3.526,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + label:volume_context_VOLUME_TĂNG_VỪA,61,29,23,9,47.54,37.7,0.635,1.355,-5.779,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,104,52,39,13,50.0,37.5,0.971,1.511,-5.806,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:structure_context_KHÔNG_RÕ_NỀN,104,52,39,13,50.0,37.5,0.971,1.511,-5.806,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + stock_dist_ma20 > 8%,96,48,36,12,50.0,37.5,1.11,1.573,-5.726,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_ret20 > 15% + label:entry_context_ENTRY_XA_MA20___FOMO,96,48,36,12,50.0,37.5,1.11,1.573,-5.726,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + stock_dist_ma20 > 8% + label:extension_context_TĂNG_NÓNG_TRƯỚC_SIGNAL,96,48,36,12,50.0,37.5,1.11,1.573,-5.726,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + volatility_contraction20 > 1.3 + market_ret20 < -5%,40,20,15,5,50.0,37.5,1.915,2.474,-4.162,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + market_ret20 < -5% + label:volatility_context_VOLATILITY_MỞ_RỘNG,40,20,15,5,50.0,37.5,1.915,2.474,-4.162,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_ret20 < -5% + label:entry_context_ENTRY_LƯNG_CHỪNG_TRÊN_MA20,40,20,15,5,50.0,37.5,1.915,2.474,-4.162,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + market_context risk-off + label:volatility_context_VOLATILITY_TRUNG_TÍNH,32,16,12,4,50.0,37.5,0.726,2.557,-6.401,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + drawdown20 -10% to 0% + label:market_context_MARKET_ỦNG_HỘ,83,41,31,11,49.4,37.35,1.483,1.791,-5.227,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret20 > 15% + stock_dist_ma20 > 8% + label:risk_context_RISK_TRUNG_TÍNH,70,33,26,11,47.14,37.14,-0.269,0.698,-6.315,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + drawdown20 -10% to 0% + label:score_bucket_60-69,35,17,13,5,48.57,37.14,-0.109,0.784,-5.622,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volume_ratio < 1x + drawdown20 -10% to 0%,62,31,23,8,50.0,37.1,1.223,1.706,-5.105,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 > 8% + volume_ratio < 1x + label:risk_context_PULLBACK_LÀNH_MẠNH,62,31,23,8,50.0,37.1,1.223,1.706,-5.105,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + drawdown20 -10% to 0% + label:entry_context_ENTRY_XA_MA20___FOMO,62,31,23,8,50.0,37.1,1.223,1.706,-5.105,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:volatility_context_VOLATILITY_TRUNG_TÍNH,89,45,33,11,50.56,37.08,0.402,1.725,-3.919,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio < 1x + market_context risk-off + label:structure_context_KHÔNG_RÕ_NỀN,781,358,289,134,45.84,37.0,0.1,0.688,-4.238,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:volume_context_VOLUME_TĂNG_VỪA,149,69,55,25,46.31,36.91,0.683,1.697,-4.302,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volatility_contraction20 > 1.3 + market_context risk-off + label:volume_context_VOLUME_TRUNG_TÍNH,225,102,83,40,45.33,36.89,0.338,0.436,-4.46,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_ret5 > 8% + volume_ratio 1.2-2.0x + volatility_contraction20 > 1.3,57,29,21,7,50.88,36.84,0.353,1.527,-5.978,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_ret5 > 8% + volume_ratio 1.2-2.0x + label:volatility_context_VOLATILITY_MỞ_RỘNG,57,29,21,7,50.88,36.84,0.353,1.527,-5.978,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret5 > 4% + label:structure_context_KHÔNG_RÕ_NỀN,38,19,14,5,50.0,36.84,0.061,1.783,-5.818,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_ret5 > 4% + label:market_regime_TĂNG_MẠNH,41,20,15,6,48.78,36.59,0.168,1.502,-5.429,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,market_ret20 < -5% + market_context risk-off + label:score_bucket_80+,148,74,54,20,50.0,36.49,0.956,2.605,-3.632,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio < 1x + market_ret20 < -5% + label:score_bucket_80+,85,44,31,10,51.76,36.47,0.632,2.305,-3.61,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + drawdown20 -10% to 0%,195,91,71,33,46.67,36.41,0.807,1.212,-4.368,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + market_context risk-off + label:risk_context_PULLBACK_LÀNH_MẠNH,195,91,71,33,46.67,36.41,0.807,1.212,-4.368,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,volume_ratio 1.2-2.0x + drawdown20 -10% to 0% + label:market_context_MARKET_RISK-OFF,195,91,71,33,46.67,36.41,0.807,1.212,-4.368,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio 1.2-2.0x + label:entry_context_ENTRY_DƯỚI_MA20___YẾU,55,27,20,8,49.09,36.36,0.147,1.346,-3.47,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + volume_ratio 1.2-2.0x + label:risk_context_RISK_TRUNG_TÍNH,33,16,12,5,48.48,36.36,0.028,1.664,-3.297,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 3-8% + market_context risk-off + label:volume_context_VOLUME_CẠN,86,39,31,16,45.35,36.05,0.267,1.015,-3.945,3,WIN_RULE,ALLOW_KEEP_ONLY,MEDIUM_SAMPLE
COMBO_3,stock_dist_ma20 < -3% + market_context risk-off + label:score_bucket_60-69,111,55,40,16,49.55,36.04,0.143,0.588,-4.578,3,WIN_RULE,ALLOW_KEEP_ONLY,HIGH_SAMPLE
